grad_inc_std/t=0,grad_inc_std/t=1,grad_inc_std/t=2,grad_inc_std/t=3,grad_inc_std/t=4,grad_inc_std/t=5,grad_inc_std/t=6,grad_inc_std/t=7,grad_inc_std/t=8,grad_inc_std/t=9,grad_inc_std/t=10,grad_inc_std/t=11,grad_inc_std/t=12,grad_inc_std/t=13,grad_inc_std/t=14,grad_inc_std/t=15,grad_inc_std/t=16,grad_inc_std/t=17,grad_inc_std/t=18,grad_inc_std/t=19,grad_inc_std/t=20,grad_inc_std/t=21,grad_inc_std/t=22,grad_inc_std/t=23,grad_inc_std/t=24,grad_inc_std/t=25,grad_inc_std/t=26,grad_inc_std/t=27,grad_inc_std/t=28,grad_inc_std/t=29,grad_inc_std/t=30,grad_inc_std/t=31,grad_inc_std/t=32,grad_inc_std/t=33,grad_inc_std/t=34,grad_inc_std/t=35,grad_inc_std/t=36,grad_inc_std/t=37,grad_inc_std/t=38,grad_inc_std/t=39,grad_inc_std/t=40,grad_inc_std/t=41,grad_inc_std/t=42,grad_inc_std/t=43,grad_inc_std/t=44,grad_inc_std/t=45,grad_inc_std/t=46,grad_inc_std/t=47
3.401096094295963e-08,2.948219947533545e-08,2.021517594606922e-08,2.7546665114080873e-08,2.3162392702665643e-08,2.299636307579261e-08,1.9156198644213793e-08,2.1581823568087982e-08,3.318149879456856e-08,1.5498743151307748e-08,1.840982846608924e-08,1.717718438726458e-08,1.7556791647206992e-08,1.6023066918163133e-08,1.957623384263416e-08,2.3922663621915132e-08,1.6755656192031208e-08,1.8068817449384746e-08,1.989408633305169e-08,1.3116799499286606e-08,1.966871756732729e-08,1.3628598858708952e-08,1.1427977266369835e-08,1.2013320672710456e-08,1.6916231681818706e-08,1.3283302927354075e-08,1.4575190997180907e-08,1.4361468938387518e-08,2.233255992149247e-08,1.2252260442543034e-08,1.3954179324594134e-08,1.8113351626178388e-08,1.545372763950833e-08,1.5608193024064218e-08,2.0776729913244448e-08,1.4819941013900645e-08,1.9906177074134133e-08,1.4584918230670917e-08,2.7192021618012774e-08,1.7087448549438618e-08,1.8184942099753027e-08,2.2680963778647307e-08,2.6095801598492467e-08,3.158803987153242e-08,3.783755096187258e-08,3.446593216974882e-08,4.354894062834301e-08,7.249067717877312e-08
2.2928274213633002e-08,2.6193866196271136e-08,2.1803275958099496e-08,2.140980540910896e-08,2.0885071437762e-08,1.8386668459432432e-08,1.6710584970973455e-08,1.6005665156750372e-08,1.4220460572582472e-08,2.1496124268422907e-08,1.719190462880626e-08,1.6424174050805153e-08,1.2953120578861718e-08,1.6233565726366197e-08,1.125771799046733e-08,1.52274861240182e-08,1.379093425613499e-08,1.4760728793150802e-08,1.1284268891571208e-08,1.1865400115167896e-08,9.901981603257752e-09,1.1338297305426792e-08,1.4505467554783884e-08,1.3608989863301157e-08,1.1907707947368813e-08,1.2829659728454516e-08,1.2269362112232413e-08,1.1399884997116231e-08,1.121514614340088e-08,1.504519035854522e-08,1.1348607168865754e-08,1.2149228869295589e-08,1.297498486947009e-08,1.3215261285647884e-08,1.4606804018123066e-08,1.528491501235819e-08,1.8253746654202635e-08,2.117325288617219e-08,1.573571396540355e-08,1.5994395227455337e-08,1.7023085208996228e-08,1.6507360347497347e-08,2.5658143679029418e-08,2.2240702734060465e-08,2.2132898720653267e-08,3.3680192477764304e-08,3.751451814010389e-08,6.349660242460066e-08
2.7147858734454606e-08,2.4340167335924157e-08,2.3576681633422124e-08,2.346934168263357e-08,2.6622738665517815e-08,2.8612243268830648e-08,1.8246069502245283e-08,3.166221930495368e-08,2.678254569039001e-08,1.9523622382584545e-08,2.8102973545531846e-08,2.5035899521032324e-08,1.8533927040025475e-08,2.4402605438257706e-08,2.207746620716594e-08,1.9694674412304547e-08,2.3285826526453097e-08,1.6193369222390664e-08,2.8011317142688854e-08,2.3835560309326957e-08,2.0982220210933504e-08,2.0030939151525793e-08,2.493381711851091e-08,1.9843268994226505e-08,1.4451947433124483e-08,1.4122684221661885e-08,1.5029432664893663e-08,1.4405044291730172e-08,1.7039494677415976e-08,2.0401196470703886e-08,1.8717581186565682e-08,1.589708570603173e-08,1.4397554798447681e-08,1.6527813651092697e-08,1.728322808857966e-08,1.7124044332058514e-08,2.4049055980061943e-08,1.881658242278801e-08,1.8925931943593404e-08,2.2028185040577414e-08,2.1226225660178723e-08,2.6982767272023806e-08,2.8394304792918613e-08,3.1453914501402904e-08,3.273561809872955e-08,4.049861937207496e-08,5.914046023790375e-08,9.432491496606138e-08
2.2566896216843713e-08,2.5099468297169177e-08,1.867237942101507e-08,3.0185876369975756e-08,1.9046383579946638e-08,2.5072314180640925e-08,3.262515762393722e-08,2.0278005910725348e-08,2.2273584593132076e-08,2.3139823483144513e-08,1.76969973796419e-08,1.63618349049473e-08,1.7886613405258337e-08,1.500765798263425e-08,1.4441272380786504e-08,1.9952468870155725e-08,1.4584242469379592e-08,1.6309241044930474e-08,1.840631558815727e-08,1.944959634125734e-08,1.6595093268921123e-08,1.675289656449169e-08,1.541833101847062e-08,1.4680851135458634e-08,1.5755706772205548e-08,2.8104886445359464e-08,1.545070062783687e-08,1.3731346932284719e-08,1.1179373248135842e-08,1.7607460311999816e-08,1.932903148407918e-08,1.5799747980702017e-08,2.045872164003749e-08,1.2648083400156129e-08,1.3951409414002545e-08,1.243014825596208e-08,1.645328692612058e-08,1.684771277485745e-08,1.8171441666772546e-08,1.6847123363950402e-08,2.1779616539807308e-08,3.0094409468522933e-08,2.0612866834191998e-08,2.2996372383834518e-08,3.554037786277755e-08,3.250087404682248e-08,4.391545836097153e-08,6.842851731077507e-08
3.25257842131959e-08,3.674024483365011e-08,2.925841349707312e-08,2.7143946693909564e-08,2.677525534655537e-08,2.523925223533636e-08,2.8163789301240854e-08,2.022177533763544e-08,2.311957421676535e-08,2.2644064753092647e-08,2.3675116447095286e-08,1.7534565794169616e-08,2.2259066716181937e-08,2.1837066765913118e-08,2.2088389208570833e-08,1.82536810651363e-08,1.5295614790191183e-08,2.196444394630269e-08,1.698365034023001e-08,2.5569678570958155e-08,2.148088549355637e-08,1.6827182441825767e-08,1.587999051545639e-08,2.227186248867764e-08,1.9751940501141856e-08,1.882213894605734e-08,2.1449265737797005e-08,1.5807807299045842e-08,1.8349250450773353e-08,1.4336125349721868e-08,1.833714446034008e-08,1.7544099198114683e-08,1.987208692519977e-08,1.6579427148150975e-08,2.2411620041013422e-08,2.2300207973599764e-08,1.7454344262693315e-08,2.5705541793873442e-08,2.175308109450858e-08,2.1329520658113093e-08,2.873320268332515e-08,3.269027425146253e-08,2.638326871849579e-08,3.1085733943069214e-08,3.804615325671661e-08,4.0714380628801246e-08,5.595658290153346e-08,9.243689397620083e-08
3.749833860275564e-08,2.8696308291288036e-08,2.7911819745402606e-08,3.482595736197225e-08,2.523604816502369e-08,2.3206196948719106e-08,1.9664338571835968e-08,2.0176462971495115e-08,2.8036615589442176e-08,2.1498839404425765e-08,2.0820977523982705e-08,2.025168115003709e-08,3.362258474432774e-08,2.5114729631823164e-08,2.2971065383580444e-08,2.5380528525391643e-08,2.186603646304689e-08,2.269914916804434e-08,2.124804211280766e-08,1.6189449678879534e-08,1.7383243954674697e-08,2.1959854601493123e-08,1.5382524570029708e-08,1.5377374181138945e-08,1.4869134288313323e-08,2.0141200555069762e-08,1.8114062607117485e-08,1.8561015588529766e-08,1.5098847920766926e-08,1.9781289825920684e-08,1.4236850386427168e-08,1.5296860400568604e-08,1.5783182691078364e-08,1.999877420441032e-08,1.6168847625284008e-08,2.088721335616293e-08,2.4411671428185496e-08,1.978503606340771e-08,2.5636175872957722e-08,1.981736386604872e-08,2.547101268038477e-08,3.0731643677712645e-08,3.169659867679989e-08,2.9894153847076505e-08,4.48435546581923e-08,4.492262567226921e-08,5.4838911404954515e-08,7.02619759221348e-08
3.5922900046597166e-08,5.296246779000453e-08,3.8495160101368416e-08,2.8068575581035434e-08,2.7661267024611986e-08,3.251612829376691e-08,3.410514824043133e-08,3.5202376518671355e-08,2.607136537291886e-08,3.187610244150849e-08,3.5496441218964867e-08,2.342929864419724e-08,2.4833793419990116e-08,1.965017642662149e-08,2.1314307441315306e-08,2.8050295224454107e-08,2.4188081081526174e-08,3.8830888349149624e-08,2.4500654472932602e-08,2.1163613874673915e-08,2.08353878076491e-08,2.1391835930957737e-08,2.0341004688747693e-08,2.1307003995196163e-08,3.249021828168375e-08,2.8962582161956232e-08,2.191836471470074e-08,2.2780125317896967e-08,2.4822107106061637e-08,2.3775083750915145e-08,2.2342912328179023e-08,2.0353054587318535e-08,2.3544006085040124e-08,2.2275380392966557e-08,2.6981319303946915e-08,2.843252496704954e-08,2.2242126651964623e-08,2.3580946095239442e-08,2.4786070576540176e-08,2.471047310782352e-08,2.941777822108355e-08,4.1324712285081983e-08,3.560366141745197e-08,4.0933322632993045e-08,4.784186613600761e-08,5.593637053318311e-08,6.328992324526344e-08,9.266887091743532e-08
2.3501886284258815e-08,2.3299619782082968e-08,2.0505936619895396e-08,2.8315854068129282e-08,1.737021774445898e-08,2.7257776684585524e-08,2.2531978599461846e-08,2.6327360914155756e-08,2.9179697951667916e-08,2.2153430540968753e-08,1.923561849878266e-08,2.2758202884788514e-08,2.1692620839025553e-08,1.9401084372235087e-08,1.7460018207085485e-08,1.90792134366118e-08,2.393474105023601e-08,1.6629755334451348e-08,2.5357633680331804e-08,1.629279303347325e-08,1.2633447828356888e-08,1.147052714085855e-08,1.1285554101406228e-08,1.1168257447735058e-08,1.237626113031281e-08,1.7045988071517214e-08,1.6173465590115845e-08,1.1272783736172254e-08,1.600198580587906e-08,1.2769132673013366e-08,1.5078030107330464e-08,1.1443928572591758e-08,1.309103577420486e-08,1.338813475927691e-08,1.5189041874321908e-08,1.4116239398214909e-08,1.369797067960759e-08,1.8544431649520794e-08,1.319939952891732e-08,1.4949933816815934e-08,1.4612788951447915e-08,1.657032788950381e-08,1.788829289537476e-08,2.0349240095325402e-08,2.3822643352951383e-08,3.556898492141809e-08,4.229984046511615e-08,5.968073302985709e-08
5.421529377459858e-08,2.577709533429358e-08,3.0008155068239085e-08,3.0940852757863186e-08,3.248763484949369e-08,3.081781132280664e-08,2.6233287463618437e-08,3.531188728902556e-08,2.5703465209508002e-08,2.073096747039989e-08,3.07572954186568e-08,2.5112572431822423e-08,1.977196268562611e-08,2.184313690687764e-08,2.4714853830122417e-08,1.999710297844566e-08,1.745900547508632e-08,2.0149124250546718e-08,2.02285858550186e-08,2.066142753562539e-08,2.3131585012818194e-08,2.494938200865089e-08,1.8763711322906663e-08,2.5865013667100767e-08,1.811872099826111e-08,2.429153278134687e-08,1.7360871934536997e-08,1.7489147179711787e-08,1.7665670870144517e-08,2.2061275315261957e-08,2.163951124510482e-08,1.94984028666731e-08,2.079245666529513e-08,1.8817039669142745e-08,1.896980514208352e-08,2.3735356595337873e-08,2.764759222102546e-08,2.2061580491780478e-08,2.2732139309879946e-08,2.8492186770089968e-08,2.7562281271529175e-08,3.702866126495797e-08,3.088762906733299e-08,4.267658572285919e-08,4.2902931705212743e-08,4.4797478639708426e-08,6.136819746428305e-08,9.112880424503637e-08
6.107427721071567e-08,6.619631634155528e-08,6.35978133120418e-08,5.27383727148294e-08,4.6609756956326753e-08,3.839618085628106e-08,4.3471895032838677e-08,6.116858992700527e-08,3.8094306100767515e-08,3.728028716764198e-08,4.390244427919153e-08,3.701768531504053e-08,4.675478008085401e-08,6.847980864669403e-08,2.9364922259758522e-08,4.2661210163481145e-08,4.176916954696609e-08,5.2450060140133716e-08,2.5380930413704783e-08,2.660050910835654e-08,3.677763113493262e-08,4.5433290932916854e-08,2.8309435327776755e-08,2.3924259601560575e-08,2.711084394644351e-08,2.8173301311620192e-08,2.453833154577059e-08,3.7842728151716276e-08,3.388665907417497e-08,3.523788414242898e-08,3.354198793753871e-08,3.8725472253843144e-08,3.147052660191375e-08,3.006244207235307e-08,3.474270156724854e-08,3.5639462495028164e-08,2.839034337128973e-08,3.547070967640022e-08,5.1299178416877786e-08,3.9763053305367346e-08,3.874559813607285e-08,4.9483710625112024e-08,4.2462179332741105e-08,4.922068882396901e-08,5.542415784851579e-08,6.37387816396818e-08,1.0452789987321143e-07,1.399981655002352e-07
3.649426731154143e-08,2.800591578435808e-08,2.711848487341016e-08,3.5027886702944415e-08,2.520908806967537e-08,2.493937233741839e-08,2.1214438424982282e-08,2.121418976111171e-08,2.9576711473351827e-08,2.1818817327043904e-08,2.0964097471886544e-08,2.045914575434987e-08,3.324668577092941e-08,2.4842148161399824e-08,2.2968220381029544e-08,2.5288068364459626e-08,2.1271701422773928e-08,2.3087287705247535e-08,2.1839084252485445e-08,1.609251212709087e-08,1.7357031734094724e-08,2.1894514426155205e-08,1.519047434124242e-08,1.5271432161196974e-08,1.486851651205882e-08,2.0116523313072302e-08,1.798187399033984e-08,1.8407914437050096e-08,1.5086669484185908e-08,1.9665911880079514e-08,1.4237700108445218e-08,1.508988383590282e-08,1.5697388699509573e-08,2.0047560232738724e-08,1.619501358297162e-08,2.0796366341999006e-08,2.4369022028914222e-08,1.987318135675753e-08,2.5640533895901608e-08,1.98518917174491e-08,2.5517215934973938e-08,3.06460593900638e-08,3.170973807433024e-08,2.9833445960004226e-08,4.487137486233514e-08,4.4867196243782485e-08,5.4723625494053106e-08,7.014782361028522e-08
3.0190075631977266e-08,4.86277992474177e-08,3.353226587974953e-08,2.8297103622411226e-08,2.5981643021770202e-08,3.236795078833086e-08,3.205687814557969e-08,3.643676028955489e-08,2.584766689374079e-08,3.246374198261727e-08,3.499876327821006e-08,2.2994609748285174e-08,2.646687808028677e-08,2.0266829682618708e-08,2.1401868423645854e-08,2.8659801180156377e-08,2.2331806705223772e-08,3.848815079593979e-08,2.4934069254670007e-08,2.11339806910699e-08,2.105581141765669e-08,2.1216196969284633e-08,2.0151074028743514e-08,2.142295406227982e-08,3.222221802341873e-08,2.862324265187585e-08,2.1701017395874595e-08,2.2725830984801347e-08,2.525479324867305e-08,2.3711442145066027e-08,2.2919624798871384e-08,2.044217121241003e-08,2.3068474149730822e-08,2.2720348401384568e-08,2.7033822239515396e-08,2.8147835992290275e-08,2.2248422692674554e-08,2.369616342617521e-08,2.4965054332537687e-08,2.5033488399303454e-08,2.9410582308706233e-08,4.1342845179986675e-08,3.5463237002041585e-08,4.0898918705745325e-08,4.787537506897294e-08,5.58729107517443e-08,6.337776347793217e-08,9.277496150795269e-08
2.069716708482282e-08,2.5042710385110476e-08,2.016098609334817e-08,2.8500545712893358e-08,1.8288018912237782e-08,2.532965114852446e-08,2.312593263146403e-08,2.449847412197081e-08,2.9321525799513552e-08,2.2835086153730226e-08,1.827296341158715e-08,2.223187556678524e-08,2.1696361485501002e-08,1.8360061703711257e-08,1.747513555096808e-08,1.9917225035933895e-08,2.4043977953627765e-08,1.81386583694579e-08,2.4171049715774512e-08,1.8266895162869137e-08,1.2834218232602016e-08,1.152168461674304e-08,1.1339641788820273e-08,1.1291926564001802e-08,1.2518142178557767e-08,1.7661693333942185e-08,1.608422366675114e-08,1.1295142703764124e-08,1.6107160285766974e-08,1.2780206619147951e-08,1.517805702465813e-08,1.1429795637182526e-08,1.304152292331251e-08,1.3318789238435102e-08,1.515092656965017e-08,1.4042965896506359e-08,1.370333989305229e-08,1.8637509552759395e-08,1.323432448868893e-08,1.5039754715511804e-08,1.4592172482818049e-08,1.6515500921714902e-08,1.7876264055191527e-08,2.0395095124353568e-08,2.3887697867215964e-08,3.5257257928590827e-08,4.22760747974515e-08,5.963691146886113e-08
5.124757589855507e-08,2.5109449944534358e-08,2.9478123810378818e-08,3.865375264205358e-08,3.4581670417524886e-08,3.118898649936233e-08,2.6973999835437152e-08,3.3921052530251764e-08,2.6589173006452257e-08,2.111227413666043e-08,3.102751040656965e-08,2.645206025818171e-08,1.910602912594634e-08,2.3108394687234865e-08,2.6209825376442897e-08,2.0035957151579366e-08,1.768765223007445e-08,2.0290457790755253e-08,2.0379959920812116e-08,2.037317472109489e-08,2.3651653677198465e-08,2.5771619863116576e-08,1.8672456074071688e-08,2.5243345631737372e-08,1.8252136633841263e-08,2.507210745301096e-08,1.7164957952222384e-08,1.8207155189350723e-08,1.760992160384334e-08,2.1928837675371356e-08,2.1559559312172624e-08,1.9378324224203825e-08,2.0889190927052723e-08,1.86509432138729e-08,1.9560497815384935e-08,2.418799294301166e-08,2.7760318052125674e-08,2.2429043116889024e-08,2.2420343547256547e-08,2.8207929195614415e-08,2.771567466661657e-08,3.794472541207096e-08,3.049918911114618e-08,4.19890951624183e-08,4.1890191756411365e-08,4.406889141412712e-08,6.373317093117402e-08,9.603873959433742e-08
5.696625549096978e-08,5.5411134896217936e-08,6.91339211833514e-08,6.146067236066844e-08,4.7150380251926555e-08,3.839661392506763e-08,4.300026013591622e-08,5.855807327276521e-08,3.7181695354254113e-08,3.775418734904765e-08,4.2636433270953294e-08,3.7709542777052744e-08,4.715613192035968e-08,7.193347059842547e-08,2.8908891337569317e-08,4.1989482391061454e-08,4.322209675877659e-08,4.980016600028255e-08,2.5368188804647203e-08,2.7447357398269114e-08,3.699689175598183e-08,4.448377987073867e-08,2.7966603786132973e-08,2.3952266894961857e-08,2.7496973332855744e-08,2.7871547806481716e-08,2.445416749722888e-08,3.7849478102432975e-08,3.394636158242504e-08,3.495575440001512e-08,3.3537578607605595e-08,3.8747513002150713e-08,3.175239534146928e-08,2.9746501364438564e-08,3.503005946834008e-08,3.566237880401254e-08,2.8445013788353276e-08,3.5417776325423264e-08,5.16403487574469e-08,3.981972725530234e-08,3.8877059498026296e-08,4.9967225514964337e-08,4.262879597568963e-08,4.91608997851705e-08,5.541909837414188e-08,6.371564265615918e-08,1.0532515264134384e-07,1.403742335631092e-07
2.1882307081428472e-08,2.3114334447090084e-08,2.154941361888764e-08,2.518517388004982e-08,3.5285268418962825e-08,2.166331222116219e-08,2.1156998164036127e-08,1.84889587802626e-08,1.6370226868496934e-08,2.433928180428171e-08,2.1004026680552492e-08,2.510193312012454e-08,1.2924937473483653e-08,1.4288213663095941e-08,1.5631697559323837e-08,1.753827737696236e-08,1.468374949453369e-08,1.47669741314393e-08,1.7181478960240416e-08,1.3580989683701807e-08,1.464183494499561e-08,1.5933582421768887e-08,1.2550625934790284e-08,1.9000512496056854e-08,1.5205015846775606e-08,1.6476080857035295e-08,2.0014044763713682e-08,1.2567128443381e-08,1.296786518826703e-08,1.728161842085743e-08,1.2775471413040911e-08,1.9718813742994818e-08,1.499460687313121e-08,1.9832416572766517e-08,1.457416991309057e-08,1.9600247618007123e-08,1.4398088714439268e-08,1.711637473816787e-08,1.9231738507322687e-08,1.5719655836458724e-08,1.8972193465878793e-08,2.122131480247689e-08,2.6060009565076702e-08,2.404474875891173e-08,3.081799893064524e-08,3.366672942792441e-08,4.144685681976981e-08,7.54087282416336e-08
5.7242354850728755e-08,5.893747480737072e-08,5.17027712633161e-08,4.6912963166280015e-08,3.5182759349314684e-08,3.1124105962676633e-08,3.202746875991618e-08,3.3318120575807974e-08,2.5919555744119086e-08,2.403013785709288e-08,2.8545137218396334e-08,3.878260452383362e-08,3.318168130647362e-08,3.161449746206687e-08,2.6846162467525456e-08,3.368825282340976e-08,2.703070776087105e-08,2.452832447494438e-08,2.2905703231881005e-08,2.252799998269193e-08,2.9685019689907406e-08,3.480091839736139e-08,2.6067585440204603e-08,3.3438445803265e-08,2.318326411424375e-08,3.053886511199947e-08,1.793377662332702e-08,2.540641644510878e-08,2.8571480166697814e-08,3.1510843171016246e-08,2.6078391515001103e-08,2.1549322710504835e-08,2.0880665292597185e-08,2.2952689558302167e-08,3.078421138536583e-08,3.276534713371414e-08,2.4942392521174957e-08,2.370692088951249e-08,3.2188560891877006e-08,3.258909712105846e-08,3.584458310709664e-08,3.4936458654448985e-08,3.9990662880491545e-08,4.400222731086493e-08,5.422911145077617e-08,5.700012242152762e-08,6.88091713946569e-08,1.0954447250360153e-07
4.2822335908283464e-08,2.5167826295368417e-08,2.7579430800637214e-08,1.8851569316937544e-08,3.143815286033438e-08,2.4768592801535635e-08,2.023049416199745e-08,2.3055846311043057e-08,2.2299542269258407e-08,1.5711082195983896e-08,2.149272687372806e-08,2.1702201820200405e-08,1.688199207693147e-08,1.5052026045532203e-08,2.0063773191762728e-08,2.3236454161546798e-08,1.6099319940265827e-08,1.6380605651379006e-08,1.7748724202904457e-08,1.883652864360487e-08,2.105028725204737e-08,1.741984426595872e-08,1.6220810004321826e-08,1.356365610096254e-08,1.664277472803872e-08,1.3991544611721001e-08,2.5522114282267253e-08,1.2719668877819257e-08,1.5012926622680128e-08,1.648653053647374e-08,2.191990121417096e-08,1.797671126945452e-08,1.5339136915476958e-08,1.9200499012938587e-08,1.6104679432425184e-08,1.9117480999713573e-08,1.5534603149778473e-08,1.738230590979497e-08,2.266300919109765e-08,2.2807627744929943e-08,1.979134443359614e-08,2.342998117885336e-08,2.689749364613083e-08,2.7246395172437083e-08,3.227263725589245e-08,3.538398225375704e-08,4.953839150017208e-08,6.439647706031519e-08
